tx_id,account1,account2,amount,tx_date
18093,1962-5565-1702-6976,7554-2549-5558-9706,207162,2011-09-21
18094,2769-6713-7879-3858,6399-5413-5220-2697,8014,2004-05-07
18095,6402-4491-5233-7816,6069-8339-1275-7440,38023,2014-07-04
18096,1032-3219-1528-9019,1349-7784-3215-3106,167,2001-07-19
18097,8374-8718-4673-8482,9329-2600-1816-5971,221,2002-10-12
18098,3685-2676-1610-9297,9313-1866-7301-9370,342,2006-09-15
18099,2442-3135-1625-4971,5585-1539-9356-6967,338,2013-10-04
18100,4208-8785-5104-2444,5471-8689-3055-3672,164,2001-11-17
18101,5948-2585-3171-7357,5830-4918-8378-5445,155,2006-05-13
18102,6877-7441-9342-8209,6950-5362-1455-3764,156,2006-09-25
18103,9697-9014-5492-6451,9017-8484-2308-4421,2286,2015-02-23
18104,9241-5471-6597-1787,5098-6584-6700-3453,358,2005-02-03
18105,7741-3837-6819-4924,7741-1248-5345-7049,411,2013-10-05
18106,9202-7561-5267-4536,1259-2971-3826-2443,331,2007-05-12
18107,6201-7251-9231-7581,4326-2274-3824-9208,208073,2013-05-12
18108,1962-5565-1702-6976,5510-1895-1151-7178,14152,2010-11-07
18109,9868-4205-8693-4723,4373-5620-4938-3868,12018,2011-01-23
18110,6979-9109-9143-4052,1032-3219-1528-9019,138,2007-04-12
18111,9745-4014-1191-9841,9237-4421-5237-2032,106,2010-11-17
18112,7867-3975-9122-1380,2798-8182-5942-2450,457,2014-12-14
18113,5870-2716-4600-2114,1333-7066-8641-5667,205,2003-11-27
18114,9517-5644-5493-1209,3665-6598-2800-1823,323,2000-02-09
18115,8970-1168-4056-9700,2285-6212-7686-3511,162,2010-12-04
18116,7483-1990-1340-9859,2683-4231-6291-1829,302,2013-05-01
18117,2985-1218-1790-9223,5295-3577-3400-6065,285,2011-12-02
18118,2553-4713-2832-4609,6272-7779-3585-7072,8958,2004-03-21
18119,2100-1900-2157-2245,1913-9669-3622-8194,326,2014-06-11
18120,9289-2660-2509-4939,3072-3467-7590-8779,12738,2005-08-04
18121,5265-3174-5714-8050,3700-5509-8811-1705,155,2014-11-22
18122,5432-1084-9790-2504,7702-9419-4438-7560,296,2010-04-04
18123,4308-8741-7237-7873,5159-2266-7730-3533,3646,2012-02-12
18124,9893-4203-8665-4327,7927-8297-8574-3013,387419,2011-05-29
18125,7584-8397-8661-8366,1864-7468-1860-3771,108,2014-10-02
18126,1864-7468-1860-3771,3249-7505-8135-8302,21071,2017-01-31
18127,2683-4231-6291-1829,6201-7251-9231-7581,280,2006-11-24
18128,4993-4335-3094-2454,2424-7292-9736-5880,663,2009-04-05
18129,6225-6588-6744-4212,2500-3268-8860-4919,103,2002-10-07
18130,5161-4409-8806-5195,7610-6717-4033-6507,231,2007-09-05
18131,6819-3566-5223-5388,7147-6356-6428-6293,16524,2011-09-23
18132,7684-6930-7569-8830,5161-4409-8806-5195,207,2009-09-19
18133,6272-7779-3585-7072,4444-7658-4292-3168,683,2009-01-03
18134,2290-1141-4466-3962,9021-9016-3093-5923,268,2015-04-28
18135,4479-3389-4179-7584,2512-9908-8545-5222,178,2001-10-31
18136,2711-9204-8940-7734,1087-8904-6825-4431,176,2016-03-08
18137,6579-9093-8897-6324,7839-6652-8274-2902,214,2010-05-21
18138,2424-7292-9736-5880,8585-9822-8207-3697,12526,2009-03-31
18139,9684-5022-7970-3940,8504-4392-2384-6068,1029,2000-05-17
18140,4333-1915-6046-5917,5534-8044-9545-6725,101,2001-07-08
18141,6670-1551-2305-2625,8202-2678-9485-8810,411,2000-09-19
18142,4127-5990-1236-6547,1575-9961-2326-8409,287,2007-05-07
18143,9068-8745-6319-4535,8201-8285-4081-3604,7395,2012-05-03
18144,4014-2112-1155-8257,5215-2148-4832-1646,2969,2008-10-07
18145,4259-3117-3452-9450,2864-2456-7543-6860,105,2017-08-24
18146,2683-4231-6291-1829,4326-2274-3824-9208,3775,2012-01-09
18147,2100-1900-2157-2245,2478-9649-2640-5614,265,2006-11-03
18148,9984-6320-9675-9644,6201-7251-9231-7581,128,2010-04-26
18149,4503-8780-7389-2863,6676-3466-8690-2570,186,2013-04-03
18150,9375-9995-5638-4409,8040-1255-5165-9474,3428,2014-06-29
18151,6272-7779-3585-7072,9438-6381-5981-9318,4118,2001-07-29
18152,5550-4271-9814-9680,1864-7468-1860-3771,434,2007-03-03
18153,2568-2720-5366-8742,3971-5723-5963-8192,1162,2000-12-06
18154,9984-6320-9675-9644,4373-5620-4938-3868,602,2013-07-20
18155,1796-7227-9635-3918,4691-6648-9592-1961,772,2003-11-05
18156,6040-8877-3894-1500,1671-5043-3557-4099,157,2009-03-02
18157,6968-4560-4994-8279,9918-6928-7086-2434,198,2006-02-23
18158,7457-2937-2045-2104,5338-9909-6061-7552,566,2001-01-18
18159,2333-1131-8989-8551,5098-6584-6700-3453,738,2013-04-03
18160,8500-1264-4161-3325,4373-5620-4938-3868,5930,2013-01-04
18161,2760-7675-8144-5603,9438-6381-5981-9318,224,2014-10-05
18162,6137-6369-6621-7629,5153-4697-1678-6473,438,2007-12-31
18163,9064-2759-1901-6873,4674-5403-7026-6324,453,2014-12-18
18164,7648-9974-4483-3018,6434-7037-4278-4187,155,2008-05-18
18165,6040-8877-3894-1500,9085-5461-7829-8907,124,2015-09-13
18166,1087-8904-6825-4431,6399-5413-5220-2697,254,2007-08-04
18167,8494-5356-5715-4415,2813-2569-7201-5240,649,2000-03-11
18168,1074-7985-4747-1073,6123-8711-8275-9146,3552,2014-07-25
18169,9863-2305-4323-5632,2985-1218-1790-9223,142,2008-06-05
18170,1283-3770-8558-2519,8590-7956-5660-6955,272,2008-05-02
18171,3269-4933-5533-1859,7709-2815-5062-7969,1791,2006-02-23
18172,1030-8998-6991-4966,2398-3455-6766-9627,715,2001-04-03
18173,5392-9349-8174-6241,1592-9997-8672-4401,150,2002-01-23
18174,5266-4094-6645-9693,9896-6516-7025-2552,144,2015-12-31
18175,5159-2266-7730-3533,2073-2118-7199-1364,4049,2012-08-18
18176,6018-9295-4055-8325,3680-3699-1137-9671,18980,2007-01-13
18177,6475-4066-4575-9877,8888-6334-8351-4347,501,2009-09-24
18178,4034-4961-6965-1665,7665-8945-6552-4268,1436,2000-06-12
18179,1576-8465-8909-7614,6402-4491-5233-7816,358,2003-10-24
18180,2359-8955-2419-6854,6181-6777-2337-5442,129,2008-05-19
18181,2100-1900-2157-2245,3899-7421-9861-5513,233,2017-08-29
18182,4762-6964-9043-2380,5634-3596-9782-8448,8562,2000-01-25
18183,4980-9512-4177-5189,3044-9807-1311-7798,1465,2014-09-20
18184,7390-9009-5052-4791,6060-1587-2303-6607,1245,2003-07-05
18185,2952-7437-1121-2899,5572-8094-4393-2410,138,2015-07-31
18186,5572-8094-4393-2410,1030-8998-6991-4966,103,2014-05-24
18187,1626-6015-4454-5000,5572-8094-4393-2410,1899,2001-12-26
18188,2885-8663-9339-2852,7009-1497-8942-7638,214,2010-11-11
18189,2100-1900-2157-2245,1864-7468-1860-3771,186,2007-11-27
18190,1152-2863-1629-3170,4044-5130-1072-1567,1020,2013-11-18
18191,8712-8892-3803-7774,1087-8904-6825-4431,7810,2012-08-20
18192,9944-8201-6012-7227,1626-6015-4454-5000,2152,2009-09-10
18193,3685-2676-1610-9297,9090-5783-8260-1912,337,2002-12-27
18194,6399-5413-5220-2697,3152-9361-5239-2968,210,2016-06-21
18195,9803-5384-3009-6595,3996-3317-5816-2143,242,2017-10-07
18196,7919-7542-9594-4738,7968-6585-2886-9618,1069,2005-12-31
18197,9896-6516-7025-2552,6072-2519-9360-3359,932,2000-10-05
18198,3848-6729-6136-4117,4509-1665-9262-6477,142,2004-09-02
18199,1852-5951-3815-8419,6528-9820-4330-7784,1002,2001-01-10
18200,7396-5640-9930-5713,5586-1915-3583-6666,242,2015-11-30
18201,8459-6336-4427-8091,3899-7421-9861-5513,127,2017-10-26
18202,6819-3566-5223-5388,6208-8216-2075-5017,7482,2002-12-02
18203,3862-1253-7554-9981,8374-8718-4673-8482,2287,2008-10-14
18204,1774-2885-6656-6196,7498-7170-7397-5801,72629,2017-10-01
18205,1074-7985-4747-1073,6819-3566-5223-5388,178,2004-08-06
18206,3900-1964-9683-8444,5063-9569-1651-1732,92132,2017-09-21
18207,8504-4392-2384-6068,1030-5265-1863-7912,171,2004-05-05
18208,8544-5881-5984-4503,6040-8877-3894-1500,140,2014-10-18
18209,5161-4409-8806-5195,6123-8711-8275-9146,4267,2017-01-05
18210,2290-1141-4466-3962,7554-2549-5558-9706,500,2006-02-02
18211,4053-9988-3423-9713,3900-1964-9683-8444,276,2008-09-27
18212,8920-2559-8337-2518,3300-9463-9798-4885,26615,2001-12-22
18213,5417-2835-6969-7096,6051-5430-5359-6436,28216,2005-05-16
18214,5586-1915-3583-6666,1087-8904-6825-4431,531,2006-03-16
18215,9241-5471-6597-1787,6950-5362-1455-3764,828,2006-12-22
18216,2212-2233-2161-3574,6112-1653-9748-4712,42820,2015-02-03
18217,8731-8976-2252-7878,1235-2186-8683-4492,3024,2016-04-07
18218,6579-9093-8897-6324,7927-8297-8574-3013,411,2009-03-05
18219,7927-8297-8574-3013,2398-3455-6766-9627,360,2015-02-28
18220,6038-1115-5192-4296,2223-4135-1608-9922,173,2016-10-16
18221,2708-2096-6956-7097,7840-7486-7258-6597,34600,2015-05-21
18222,2683-4231-6291-1829,8500-1264-4161-3325,102,2006-03-26
18223,7709-2815-5062-7969,4326-2274-3824-9208,121,2000-12-09
18224,2791-4465-7147-4541,2478-9649-2640-5614,223,2008-07-09
18225,7406-6983-6543-2472,2760-7675-8144-5603,146,2001-04-26
18226,6979-9109-9143-4052,9327-8188-5507-4242,309,2009-01-06
18227,4509-1665-9262-6477,6883-3499-5501-5464,1727,2012-10-21
18228,7709-2815-5062-7969,3288-5659-2893-9112,109,2004-09-19
18229,2756-4130-4478-5941,5063-9569-1651-1732,37879,2001-10-27
18230,4085-4926-4788-1337,5398-9356-6013-3803,905,2008-12-23
18231,1405-8310-4903-4815,8916-4267-9850-4440,195,2012-02-04
18232,9758-7096-7051-3310,4394-2936-8081-4824,166,2007-06-03
18233,4053-9988-3423-9713,9005-1446-8677-9928,50715,2006-06-21
18234,5516-2697-3911-4263,7009-1497-8942-7638,161,2009-09-08
18235,7406-3374-3749-1650,8288-5929-1941-5761,3618,2007-12-07
18236,9375-9995-5638-4409,8585-9822-8207-3697,163,2009-05-18
18237,5818-1249-8078-3827,1754-4633-6325-8588,380,2014-04-04
18238,9792-8250-5633-7465,7919-5284-8612-2259,9832,2009-04-17
18239,4872-8425-9172-3669,3685-2676-1610-9297,9519,2002-02-04
18240,9697-9014-5492-6451,3409-9011-2315-3433,16412,2009-12-06
18241,6777-4404-7733-1188,1738-5151-7976-1238,251,2013-07-25
18242,6508-1153-8939-3273,9868-4205-8693-4723,102,2015-05-21
18243,6402-4491-5233-7816,8202-2678-9485-8810,379,2006-02-09
18244,1414-2132-9889-4866,2403-8911-3065-2293,8217,2009-05-30
18245,6642-1169-2286-8599,2479-9821-6489-8111,149,2004-01-22
18246,1852-5951-3815-8419,6399-5413-5220-2697,1654,2008-01-08
18247,6155-3892-8658-9759,3959-8037-6289-9952,183,2002-11-21
18248,2751-8326-2748-1222,7520-8493-9389-4848,190,2014-08-21
18249,5712-8190-1660-9758,6810-1987-8777-8569,1034,2017-08-03
18250,3232-5866-6250-9033,9653-1204-6680-5381,137,2004-11-04
18251,9483-4497-4532-8547,4007-9165-6559-9323,284,2006-11-14
18252,8100-4519-2011-3440,9005-1446-8677-9928,644,2015-04-09
18253,3029-1146-3750-4393,2707-7467-5888-1265,4296,2001-02-03
18254,7610-6717-4033-6507,9313-1866-7301-9370,13670,2008-03-15
18255,4053-9988-3423-9713,7122-6608-7712-1243,15647,2010-08-23
18256,6011-2470-5149-7118,2223-4135-1608-9922,524,2006-01-25
18257,9697-9014-5492-6451,6810-1987-8777-8569,125000,2000-04-12
18258,9788-9787-4071-5802,5315-8972-1688-7673,4260,2006-11-25
18259,9304-3783-6011-1625,5063-9569-1651-1732,106,2008-07-12
18260,4719-7909-6704-6014,8731-8976-2252-7878,148,2007-08-21
18261,1111-5223-2196-4110,8311-3740-2783-1637,340,2017-08-20
18262,1836-2168-7185-7169,8575-8949-5231-4542,161560,2005-11-14
18263,7709-2815-5062-7969,7179-7593-9877-3438,145,2005-09-21
18264,8916-4267-9850-4440,5153-4697-1678-6473,642,2011-02-27
18265,3767-1206-7158-1125,2611-2023-5416-1453,347,2007-11-01
18266,4677-8222-9193-2284,2024-8259-9371-3888,193,2005-06-01
18267,7408-3480-7245-4832,1030-8998-6991-4966,124,2013-04-28
18268,4526-3129-8471-8725,5800-1718-5633-7572,430849,2007-12-27
18269,1210-3321-3878-4306,6883-3499-5501-5464,4429,2012-01-18
18270,2751-8326-2748-1222,7189-8927-7050-2837,278,2013-01-03
18271,3862-1253-7554-9981,9586-1295-6008-4271,223,2001-07-09
18272,9984-6320-9675-9644,3685-2676-1610-9297,5281,2008-07-08
18273,3162-7428-1388-6437,3680-3699-1137-9671,5669,2004-02-11
18274,7430-4957-9936-4656,1731-9946-4499-6498,6703,2007-12-09
18275,3910-8418-5266-9875,1210-3321-3878-4306,2919,2007-03-24
18276,3967-5549-4579-5590,1933-2275-7718-6225,622,2017-06-19
18277,4396-1674-6572-3470,8570-5830-9656-1197,185,2002-06-16
18278,8374-8718-4673-8482,4509-1665-9262-6477,1066,2001-07-17
18279,2037-1540-5616-7992,3152-9361-5239-2968,165669,2005-02-16
18280,9586-1295-6008-4271,5338-9909-6061-7552,151,2016-11-30
18281,6399-5413-5220-2697,1836-2168-7185-7169,224544,2011-09-14
18282,1663-6129-4398-4676,7572-9147-2054-5674,245,2012-04-03
18283,3619-4718-5526-4113,5612-3715-1530-1060,535,2000-09-15
18284,3072-3467-7590-8779,9327-8188-5507-4242,2076,2000-05-13
18285,6704-6452-2536-3164,7741-1248-5345-7049,3807,2015-04-22
18286,7221-3865-8145-6444,6820-7444-3984-4547,11069,2003-02-23
18287,2344-1699-2492-6139,4049-2171-5404-1615,7743,2000-11-17
18288,9774-7231-4559-6334,2708-2096-6956-7097,204,2013-11-21
18289,3680-3699-1137-9671,4007-9165-6559-9323,2995,2017-03-28
18290,8920-2559-8337-2518,5153-4697-1678-6473,1814,2016-01-19
18291,9653-3864-2533-8581,8202-2678-9485-8810,1053,2006-09-01
18292,5775-9012-2131-1977,2707-7467-5888-1265,959,2008-03-14
18293,7839-6652-8274-2902,8100-6085-3510-6970,122,2002-01-28
18294,8459-6336-4427-8091,1913-9669-3622-8194,232,2016-08-25
18295,3152-4778-7248-4488,1035-8312-1462-9062,230,2014-10-23
18296,9807-6474-5232-7760,7684-6930-7569-8830,395,2006-07-15
18297,6595-6179-5858-4069,8548-5257-5952-9347,151,2001-12-18
18298,9918-6928-7086-2434,4963-8511-3670-3954,388,2017-02-01
18299,9064-2759-1901-6873,8712-8892-3803-7774,246,2012-12-03
18300,3593-8172-8085-7605,5485-6733-4208-8714,112,2001-07-05
18301,9289-2660-2509-4939,5572-8094-4393-2410,137,2016-10-21
18302,2287-9156-1802-4290,1798-9545-4237-6432,135,2009-07-26
18303,2478-9649-2640-5614,5516-2697-3911-4263,347,2012-04-15
18304,2990-7332-9395-6247,4748-9933-6630-2285,394,2010-05-02
18305,8223-4445-5171-5212,8888-4449-7585-9388,2332,2006-11-25
18306,8568-9860-7370-6345,4719-7909-6704-6014,288,2014-03-21
18307,4177-5396-2122-3358,9445-3644-3324-9646,262,2014-08-15
18308,2389-1109-1217-9650,4373-5620-4938-3868,117,2005-08-30
18309,9684-5022-7970-3940,4444-7658-4292-3168,195,2010-03-08
18310,2588-2359-5363-4492,2939-9506-7671-7052,146,2002-07-21
18311,5853-7762-2338-4573,1087-8904-6825-4431,2693,2013-10-13
18312,3044-9807-1311-7798,7457-2937-2045-2104,103,2011-03-21
18313,4922-4443-2521-1312,1053-7653-5842-4806,318002,2012-03-23
18314,4937-5504-2335-6864,2116-6361-4696-7927,1146,2007-12-10
18315,1414-2132-9889-4866,6528-7067-7008-1135,172,2014-03-17
18316,4394-2936-8081-4824,3203-1684-1966-6151,325,2008-06-28
18317,1905-6063-4749-7367,3288-5659-2893-9112,580,2017-02-27
18318,4983-3623-8825-6264,4177-5396-2122-3358,181,2001-03-20
18319,7584-8397-8661-8366,6968-4560-4994-8279,152,2003-03-18
18320,7919-7542-9594-4738,6595-6179-5858-4069,24032,2003-02-03
18321,4158-2899-9017-9842,5712-8190-1660-9758,295,2002-09-09
18322,3168-2702-6728-9785,8297-8718-4052-4298,10739,2017-01-10
18323,1774-2885-6656-6196,8256-7792-1652-1058,251,2000-03-13
18324,6576-3434-4376-6192,3072-3467-7590-8779,16442,2000-11-20
18325,6243-1165-5971-8835,4394-2936-8081-4824,570,2002-12-21
18326,2462-3475-8913-2292,8268-9221-1341-8656,1570,2006-01-13
18327,3288-5659-2893-9112,9627-6686-7599-9800,211,2014-03-02
18328,4929-7164-3858-7580,1465-4278-5244-8016,109,2003-02-17
18329,8731-8976-2252-7878,3848-9786-4991-7323,2712,2014-08-05
18330,2409-2277-7397-3314,5510-1895-1151-7178,5331,2001-07-16
18331,3168-2702-6728-9785,1713-1246-1570-6852,342,2014-05-18
18332,3044-9807-1311-7798,4526-3129-8471-8725,440722,2017-11-15
18333,5612-3715-1530-1060,6399-5413-5220-2697,435,2014-05-07
18334,5516-2697-3911-4263,1074-7985-4747-1073,266,2006-04-23
18335,7400-5631-3369-8442,6272-7779-3585-7072,2231,2002-07-18
18336,7684-6930-7569-8830,2512-9908-8545-5222,672,2006-02-01
18337,1032-3219-1528-9019,4308-8741-7237-7873,123,2005-12-14
18338,9234-1733-3780-4459,8779-7520-2159-5012,3697,2005-01-07
18339,3463-5849-6866-4602,9762-4023-2713-4097,2124,2010-07-15
18340,7054-3448-3995-2504,5332-9757-5167-5315,771,2007-09-25
18341,1575-9961-2326-8409,5586-1915-3583-6666,1171,2016-10-01
18342,6148-1629-6874-4707,4748-9933-6630-2285,2890,2001-03-12
18343,8596-8298-4840-8309,4730-8226-7545-3448,460,2011-03-23
18344,6033-7745-4271-7001,3162-7428-1388-6437,123,2016-11-04
18345,2791-4465-7147-4541,3288-5659-2893-9112,145,2007-04-25
18346,5138-6958-5353-2956,1576-8465-8909-7614,420,2001-01-15
18347,4849-4935-8748-5932,5398-9356-6013-3803,8737,2017-12-24
18348,1710-3782-8601-5778,4314-4475-2330-5747,142,2003-07-04
18349,8314-3416-7476-5620,4044-5130-1072-1567,183,2001-11-16
18350,3967-5549-4579-5590,9266-9532-4600-5592,26887,2009-01-23
18351,2838-5671-7351-8356,5063-9569-1651-1732,216,2014-02-24
18352,9367-7016-5040-6529,4520-4874-2869-2354,1092,2005-12-20
18353,3544-5783-4670-5363,9480-6184-9688-9325,185,2016-11-02
18354,7895-1007-2934-2600,7140-4811-5670-9751,129,2007-07-21
18355,8915-5995-1135-2402,1880-8481-3465-2423,1256,2003-05-29
18356,2707-7467-5888-1265,5572-8094-4393-2410,824,2004-11-15
18357,8115-5721-9380-7961,9575-2189-1406-6142,566,2000-08-17
18358,6810-1987-8777-8569,7157-6371-8322-6378,593,2008-02-03
18359,6979-9109-9143-4052,9313-1866-7301-9370,15493,2014-04-12
18360,3288-5659-2893-9112,6968-4560-4994-8279,322,2004-11-23
18361,3767-1206-7158-1125,5691-2055-2330-2670,162,2008-05-06
18362,5850-9253-7469-3530,7684-6930-7569-8830,190,2002-02-03
18363,5544-1664-9111-9796,6439-5136-7573-6261,1391,2015-02-27
18364,8585-9822-8207-3697,3040-1699-4901-4347,340,2004-04-03
18365,4969-7782-9260-9480,9989-6870-5281-9773,373,2008-04-21
18366,6571-2381-3709-4494,6072-2519-9360-3359,107,2000-02-04
18367,6759-5358-1905-6087,7610-6717-4033-6507,406,2016-09-17
18368,1413-8292-4509-2965,7264-2551-1641-6600,231,2011-08-10
18369,7772-3180-4897-3340,3996-3317-5816-2143,202,2010-03-24
18370,3073-2031-9944-9687,7867-3975-9122-1380,138,2014-10-22
18371,7741-1248-5345-7049,4049-2171-5404-1615,164,2000-04-08
18372,6697-9020-3007-4242,3232-5866-6250-9033,322,2004-02-24
18373,1414-2132-9889-4866,1259-2971-3826-2443,2406,2011-02-22
18374,7483-1990-1340-9859,8261-9104-6002-3793,156,2007-09-08
18375,7833-1982-9148-6434,6038-1115-5192-4296,873,2007-10-03
18376,5126-6975-6573-5183,7054-3448-3995-2504,482,2006-10-20
18377,7054-3448-3995-2504,4158-2899-9017-9842,31857,2010-05-06
18378,4308-8741-7237-7873,6155-3892-8658-9759,714,2010-04-05
18379,2864-2456-7543-6860,2100-1900-2157-2245,242,2010-09-07
18380,8544-5881-5984-4503,2749-1363-7174-2622,1569,2003-08-30
18381,7535-2129-5471-6139,2287-9156-1802-4290,3769,2002-04-07
18382,1032-3219-1528-9019,1771-5127-6404-6326,16447,2000-12-12
18383,9984-6320-9675-9644,1771-5127-6404-6326,2907,2008-04-19
18384,6060-1587-2303-6607,5572-8094-4393-2410,621,2009-06-23
18385,1488-7547-3441-8758,2553-9566-4078-5208,157,2007-05-09
18386,3269-4933-5533-1859,7584-8397-8661-8366,402,2007-02-10
18387,7741-3837-6819-4924,8585-9822-8207-3697,2084,2009-05-07
18388,7927-8297-8574-3013,4559-9175-9954-7273,2245,2008-07-18
18389,2100-1900-2157-2245,1200-7726-4331-5076,629,2014-07-18
18390,1905-6063-4749-7367,8500-1264-4161-3325,204,2005-12-19
18391,6571-2381-3709-4494,8459-6336-4427-8091,224,2013-12-29
18392,4373-5620-4938-3868,9687-8106-5149-3337,399,2008-12-13
18393,3203-1684-1966-6151,4792-3006-8754-4520,366,2005-04-26
18394,7498-7170-7397-5801,1774-2885-6656-6196,156,2011-09-21
18395,2290-1141-4466-3962,7862-2871-9758-8051,374,2005-01-05
18396,7154-9757-3578-7232,3685-2676-1610-9297,290,2011-06-11
18397,3311-5340-8936-6218,3694-2920-3579-7513,126,2017-01-02
18398,2512-9908-8545-5222,3315-2145-1578-5503,514386,2016-10-06
18399,8382-2618-8277-8720,1836-2168-7185-7169,809,2004-12-09
18400,6962-4743-4773-3237,4730-8226-7545-3448,412,2009-09-11
18401,7157-6371-8322-6378,1962-5565-1702-6976,168,2003-11-22
18402,8457-8960-2036-4370,5585-1539-9356-6967,102,2012-07-01
18403,2033-4806-2133-1513,3153-6576-4483-1859,123,2013-06-14
18404,6123-8711-8275-9146,4373-5620-4938-3868,1668,2000-06-05
18405,6399-5413-5220-2697,2392-6626-4869-4958,700,2012-09-30
18406,1074-7985-4747-1073,7483-1990-1340-9859,309,2017-11-06
18407,2478-9649-2640-5614,6818-2356-2907-4750,853,2006-10-25
18408,1032-3219-1528-9019,1913-9669-3622-8194,403,2004-09-02
18409,8925-4311-4864-6248,6810-1987-8777-8569,943,2001-04-15
18410,3899-7421-9861-5513,1074-7985-4747-1073,153,2009-06-30
18411,3978-9883-2702-5295,3138-2711-9965-9406,21853,2014-02-16
18412,1754-4633-6325-8588,2223-4135-1608-9922,2436,2008-11-19
18413,8261-9104-6002-3793,6143-4449-3099-7588,255,2005-03-23
18414,9944-8201-6012-7227,5550-4271-9814-9680,192,2017-11-30
18415,3862-1253-7554-9981,9375-9995-5638-4409,1367,2014-01-20
18416,4992-2874-1192-1710,2000-2404-2759-8589,106,2016-07-02
18417,2073-2118-7199-1364,6579-9093-8897-6324,10506,2002-04-30
18418,8297-8718-4052-4298,5417-2835-6969-7096,126,2008-10-09
18419,4677-8222-9193-2284,8925-4311-4864-6248,897,2011-08-07
18420,1111-5223-2196-4110,6137-6369-6621-7629,9837,2013-07-06
18421,6184-7562-9592-3375,9676-1074-3342-1773,702,2010-12-30
18422,7147-6356-6428-6293,3310-2339-6005-7148,167,2003-01-02
18423,9766-2118-4856-8899,4308-8741-7237-7873,219311,2015-08-15
18424,3900-1964-9683-8444,2838-5671-7351-8356,3908,2001-07-08
18425,8382-4501-9151-1003,5572-8094-4393-2410,305,2006-05-20
18426,8268-9221-1341-8656,5126-3178-5683-7987,811,2000-09-11
18427,4799-8760-4767-7954,9304-9958-9659-1479,326,2000-02-14
18428,5159-2266-7730-3533,4873-4792-8364-7993,100,2014-09-11
18429,4259-3117-3452-9450,8261-9104-6002-3793,20936,2017-01-05
18430,8915-3696-3280-2772,9233-2815-7626-5189,254,2001-03-14
18431,2707-7467-5888-1265,7684-6930-7569-8830,238,2003-12-22
18432,9743-2610-5351-6729,4526-3129-8471-8725,508,2014-12-08
18433,8888-4449-7585-9388,6819-3566-5223-5388,106,2005-03-14
18434,2824-1739-6983-8292,1178-9048-1790-7987,133,2004-04-02
18435,8949-3002-2567-8661,8100-6085-3510-6970,274,2006-07-23
18436,1197-5300-6040-9699,1109-7424-9597-4198,250,2016-01-12
18437,8314-3416-7476-5620,4850-2816-2609-7412,213,2004-01-25
18438,8201-8285-4081-3604,3900-1964-9683-8444,9126,2000-12-22
18439,8162-3909-9675-3113,8494-5356-5715-4415,1769,2012-08-05
18440,3543-9268-6083-1899,9711-3331-2010-5712,307,2012-07-14
